"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1535","smoke: main content sections are visible","Desktop Chromium","Thu Feb 05 09:15:45 GMT 2026","passed","Thu Feb 05 09:15:46 GMT 2026","Homepage Smoke Tests","smoke/homepage-minimal.spec.js","",""
"","1855","smoke: homepage loads with correct title for Virufy","Desktop Chromium","Thu Feb 05 09:15:43 GMT 2026","passed","Thu Feb 05 09:15:45 GMT 2026","Homepage Smoke Tests","smoke/homepage-minimal.spec.js","",""
"","3721","[15/20] Validate redirect: /virumap-msg","Desktop Chromium","Thu Feb 05 09:16:13 GMT 2026","passed","Thu Feb 05 09:16:17 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","5398","[18/20] Validate redirect: /virumap-slides-jp","Desktop Chromium","Thu Feb 05 09:16:25 GMT 2026","passed","Thu Feb 05 09:16:31 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","3953","[16/20] Validate redirect: /virumap-msg-jp","Desktop Chromium","Thu Feb 05 09:16:17 GMT 2026","passed","Thu Feb 05 09:16:21 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","2177","[9/20] Validate redirect: /dubai-jp","Desktop Chromium","Thu Feb 05 09:16:01 GMT 2026","passed","Thu Feb 05 09:16:03 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","3307","[19/20] Validate redirect: /join-jp","Desktop Chromium","Thu Feb 05 09:16:31 GMT 2026","passed","Thu Feb 05 09:16:34 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","2150","[7/20] Validate redirect: /halfmydaf","Desktop Chromium","Thu Feb 05 09:15:56 GMT 2026","passed","Thu Feb 05 09:15:58 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","31934","smoke: basic navigation works","Desktop Chromium","Thu Feb 05 09:15:46 GMT 2026","broken","Thu Feb 05 09:16:18 GMT 2026","Homepage Smoke Tests","smoke/homepage-minimal.spec.js","",""
"","2083","[10/20] Validate redirect: /news/uae-adghw-apr-2025","Desktop Chromium","Thu Feb 05 09:16:03 GMT 2026","passed","Thu Feb 05 09:16:05 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
