"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2254","[1/20] Validate redirect: /null","Desktop Chromium","Sun May 03 09:30:13 GMT 2026","passed","Sun May 03 09:30:15 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","1951","[8/20] Validate redirect: /donate","Desktop Chromium","Sun May 03 09:30:28 GMT 2026","passed","Sun May 03 09:30:30 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","5856","[18/20] Validate redirect: /virumap-slides-jp","Desktop Chromium","Sun May 03 09:30:53 GMT 2026","passed","Sun May 03 09:30:59 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","1951","[13/20] Validate redirect: /privacy_policy","Desktop Chromium","Sun May 03 09:30:38 GMT 2026","passed","Sun May 03 09:30:40 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","2206","[2/20] Validate redirect: /team","Desktop Chromium","Sun May 03 09:30:16 GMT 2026","passed","Sun May 03 09:30:18 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","3454","[16/20] Validate redirect: /virumap-msg-jp","Desktop Chromium","Sun May 03 09:30:45 GMT 2026","passed","Sun May 03 09:30:49 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","7988","smoke: basic navigation works","Desktop Chromium","Sun May 03 09:30:16 GMT 2026","passed","Sun May 03 09:30:24 GMT 2026","Homepage Smoke Tests","smoke/homepage-minimal.spec.js","",""
"","2622","[20/20] Validate redirect: /apply","Desktop Chromium","Sun May 03 09:31:02 GMT 2026","passed","Sun May 03 09:31:05 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","1288","smoke: footer section is present","Desktop Chromium","Sun May 03 09:30:24 GMT 2026","passed","Sun May 03 09:30:26 GMT 2026","Homepage Smoke Tests","smoke/homepage-minimal.spec.js","",""
"","1916","[7/20] Validate redirect: /halfmydaf","Desktop Chromium","Sun May 03 09:30:26 GMT 2026","passed","Sun May 03 09:30:28 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","2362","[4/20] Validate redirect: /opportunities","Desktop Chromium","Sun May 03 09:30:20 GMT 2026","passed","Sun May 03 09:30:22 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","1602","smoke: homepage loads with correct title for Virufy","Desktop Chromium","Sun May 03 09:30:13 GMT 2026","passed","Sun May 03 09:30:15 GMT 2026","Homepage Smoke Tests","smoke/homepage-minimal.spec.js","",""
"","1999","[10/20] Validate redirect: /news/uae-adghw-apr-2025","Desktop Chromium","Sun May 03 09:30:32 GMT 2026","passed","Sun May 03 09:30:34 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","1892","[3/20] Validate redirect: /team/","Desktop Chromium","Sun May 03 09:30:18 GMT 2026","passed","Sun May 03 09:30:20 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","2020","[6/20] Validate redirect: /join","Desktop Chromium","Sun May 03 09:30:24 GMT 2026","passed","Sun May 03 09:30:26 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","2010","[9/20] Validate redirect: /dubai-jp","Desktop Chromium","Sun May 03 09:30:30 GMT 2026","passed","Sun May 03 09:30:32 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","1895","[14/20] Validate redirect: /uae-adghw-apr-2025","Desktop Chromium","Sun May 03 09:30:40 GMT 2026","passed","Sun May 03 09:30:42 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","2622","[19/20] Validate redirect: /join-jp","Desktop Chromium","Sun May 03 09:30:59 GMT 2026","passed","Sun May 03 09:31:02 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","1978","[11/20] Validate redirect: /paper","Desktop Chromium","Sun May 03 09:30:34 GMT 2026","passed","Sun May 03 09:30:36 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","3359","[15/20] Validate redirect: /virumap-msg","Desktop Chromium","Sun May 03 09:30:42 GMT 2026","passed","Sun May 03 09:30:45 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","1910","[12/20] Validate redirect: /press","Desktop Chromium","Sun May 03 09:30:36 GMT 2026","passed","Sun May 03 09:30:38 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","4591","[17/20] Validate redirect: /virumap-slides","Desktop Chromium","Sun May 03 09:30:49 GMT 2026","passed","Sun May 03 09:30:53 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","1340","smoke: main content sections are visible","Desktop Chromium","Sun May 03 09:30:15 GMT 2026","passed","Sun May 03 09:30:16 GMT 2026","Homepage Smoke Tests","smoke/homepage-minimal.spec.js","",""
"","2036","[5/20] Validate redirect: /fukuoka","Desktop Chromium","Sun May 03 09:30:22 GMT 2026","passed","Sun May 03 09:30:24 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
