"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1700","smoke: homepage loads with correct title for Virufy","Desktop Chromium","Tue May 12 09:53:41 GMT 2026","passed","Tue May 12 09:53:43 GMT 2026","Homepage Smoke Tests","smoke/homepage-minimal.spec.js","",""
"","3004","[15/20] Validate redirect: /virumap-msg","Desktop Chromium","Tue May 12 09:54:10 GMT 2026","passed","Tue May 12 09:54:13 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","1921","[10/20] Validate redirect: /news/uae-adghw-apr-2025","Desktop Chromium","Tue May 12 09:54:00 GMT 2026","passed","Tue May 12 09:54:02 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","4439","[17/20] Validate redirect: /virumap-slides","Desktop Chromium","Tue May 12 09:54:16 GMT 2026","passed","Tue May 12 09:54:20 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","2670","[20/20] Validate redirect: /apply","Desktop Chromium","Tue May 12 09:54:28 GMT 2026","passed","Tue May 12 09:54:31 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","1915","[13/20] Validate redirect: /privacy_policy","Desktop Chromium","Tue May 12 09:54:06 GMT 2026","passed","Tue May 12 09:54:08 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","2263","[4/20] Validate redirect: /opportunities","Desktop Chromium","Tue May 12 09:53:48 GMT 2026","passed","Tue May 12 09:53:50 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","1897","[8/20] Validate redirect: /donate","Desktop Chromium","Tue May 12 09:53:56 GMT 2026","passed","Tue May 12 09:53:58 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","1961","[3/20] Validate redirect: /team/","Desktop Chromium","Tue May 12 09:53:46 GMT 2026","passed","Tue May 12 09:53:48 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","4451","[18/20] Validate redirect: /virumap-slides-jp","Desktop Chromium","Tue May 12 09:54:20 GMT 2026","passed","Tue May 12 09:54:25 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","1953","[9/20] Validate redirect: /dubai-jp","Desktop Chromium","Tue May 12 09:53:58 GMT 2026","passed","Tue May 12 09:54:00 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","1265","smoke: main content sections are visible","Desktop Chromium","Tue May 12 09:53:43 GMT 2026","passed","Tue May 12 09:53:44 GMT 2026","Homepage Smoke Tests","smoke/homepage-minimal.spec.js","",""
"","3495","[16/20] Validate redirect: /virumap-msg-jp","Desktop Chromium","Tue May 12 09:54:13 GMT 2026","passed","Tue May 12 09:54:16 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","1899","[7/20] Validate redirect: /halfmydaf","Desktop Chromium","Tue May 12 09:53:54 GMT 2026","passed","Tue May 12 09:53:56 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","1236","smoke: footer section is present","Desktop Chromium","Tue May 12 09:53:52 GMT 2026","passed","Tue May 12 09:53:53 GMT 2026","Homepage Smoke Tests","smoke/homepage-minimal.spec.js","",""
"","1987","[14/20] Validate redirect: /uae-adghw-apr-2025","Desktop Chromium","Tue May 12 09:54:08 GMT 2026","passed","Tue May 12 09:54:10 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","2885","[19/20] Validate redirect: /join-jp","Desktop Chromium","Tue May 12 09:54:25 GMT 2026","passed","Tue May 12 09:54:28 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","1978","[6/20] Validate redirect: /join","Desktop Chromium","Tue May 12 09:53:52 GMT 2026","passed","Tue May 12 09:53:54 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","1969","[12/20] Validate redirect: /press","Desktop Chromium","Tue May 12 09:54:04 GMT 2026","passed","Tue May 12 09:54:06 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","2138","[2/20] Validate redirect: /team","Desktop Chromium","Tue May 12 09:53:44 GMT 2026","passed","Tue May 12 09:53:46 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","2301","[1/20] Validate redirect: /null","Desktop Chromium","Tue May 12 09:53:41 GMT 2026","passed","Tue May 12 09:53:43 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","1898","[11/20] Validate redirect: /paper","Desktop Chromium","Tue May 12 09:54:02 GMT 2026","passed","Tue May 12 09:54:04 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
"","7890","smoke: basic navigation works","Desktop Chromium","Tue May 12 09:53:44 GMT 2026","passed","Tue May 12 09:53:52 GMT 2026","Homepage Smoke Tests","smoke/homepage-minimal.spec.js","",""
"","2051","[5/20] Validate redirect: /fukuoka","Desktop Chromium","Tue May 12 09:53:50 GMT 2026","passed","Tue May 12 09:53:52 GMT 2026","UI Redirect and Page Validation Suite","redirects/uiRedirects.spec.js","",""
